"","Company","Year","Start Year Revenue (USD)","Revenue Growth (NYU CAGR)","Revenue Growth (S&P)","Scope 1 Emission Intensity (Company) (tCO2e/USD)","Scope 1 Emission Intensity (Sector Mean) (tCO2e/USD)","Scope 1 Emission Intensity (Sector Min) (tCO2e/USD)","Scope 1 Emission Intensity (Sector Max) (tCO2e/USD)","Scope 2 Emission Intensity (Company) (tCO2e/USD)","Scope 2 Emission Intensity (Sector Mean) (tCO2e/USD)","Scope 2 Emission Intensity (Sector Min) (tCO2e/USD)","Scope 2 Emission Intensity (Sector Max) (tCO2e/USD)","Scope 1&2 Emission Intensity (Company) (tCO2e/USD)","Scope 1&2 Emission Intensity (Sector Mean) (tCO2e/USD)","Scope 1&2 Emission Intensity (Sector Min) (tCO2e/USD)","Scope 1&2 Emission Intensity (Sector Max) (tCO2e/USD)","End Target (Current)","End Target (None to NZT)","End Target (Top 50% None to NZT)","Interim Target (Current)","Interim Target (None to 50% by 2030)","Slowdown (2022) End Target (Current) Revenue Growth (S&P)","Slowdown (2022) End Target (Current) Revenue Growth (NYU CAGR)","Slowdown (2022) End Target (None to NZT) Revenue Growth (S&P)","Slowdown (2022) End Target (None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2022) End Target (Top 50% None to NZT) Revenue Growth (S&P)","Slowdown (2022) End Target (Top 50% None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2030) End Target (Current) Revenue Growth (S&P)","Slowdown (2030) End Target (Current) Revenue Growth (NYU CAGR)","Slowdown (2030) End Target (None to NZT) Revenue Growth (S&P)","Slowdown (2030) End Target (None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2030) End Target (Top 50% None to NZT) Revenue Growth (S&P)","Slowdown (2030) End Target (Top 50% None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2040) End Target (Current) Revenue Growth (S&P)","Slowdown (2040) End Target (Current) Revenue Growth (NYU CAGR)","Slowdown (2040) End Target (None to NZT) Revenue Growth (S&P)","Slowdown (2040) End Target (None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2040) End Target (Top 50% None to NZT) Revenue Growth (S&P)","Slowdown (2040) End Target (Top 50% None to NZT) Revenue Growth (NYU CAGR)","Company Type"
"20266","avino silver amp gold mines","2021","11228000.0","1.405634600208329","0.8833236686760966","","0.0046630229110399","4.385964912280703e-08","0.3290017794442413","","0.0075846528527302","2.065602587995966e-09","0.8933884297520661","","0.0081507751822053","2.6666666666666667e-08","0.4560009056100156","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Laggard"
"20267","avino silver amp gold mines","2022","11228000.0","1.6665128180539892","0.8301944032972512","","0.0046630229110399","4.385964912280703e-08","0.3290017794442413","","0.0075846528527302","2.065602587995966e-09","0.8933884297520661","","0.0081507751822053","2.6666666666666667e-08","0.4560009056100156","","0.9655172413793104","0.9655172413793104","","0.9444444444444444","0.9705575827209288","7.720508721687423","0.9655172413793104","0.9655172413793104","0.9655172413793104","0.9655172413793104","0.8301944032972512","1.6665128180539892","0.8301944032972512","1.6665128180539892","0.8301944032972512","1.6665128180539892","0.8301944032972512","1.6665128180539892","0.8301944032972512","1.6665128180539892","0.8301944032972512","1.6665128180539892","Laggard"
"20268","avino silver amp gold mines","2023","11228000.0","1.975808629302829","0.7802607036433984","","0.0046630229110399","4.385964912280703e-08","0.3290017794442413","","0.0075846528527302","2.065602587995966e-09","0.8933884297520661","","0.0081507751822053","2.6666666666666667e-08","0.4560009056100156","","0.9310344827586208","0.9310344827586208","","0.8888888888888888","0.9411151654418576","14.441017443374848","0.9310344827586208","0.9310344827586208","0.9310344827586208","0.9310344827586208","0.7802607036433984","1.975808629302829","0.7802607036433984","1.975808629302829","0.7802607036433984","1.975808629302829","0.7802607036433984","1.975808629302829","0.7802607036433984","1.975808629302829","0.7802607036433984","1.975808629302829","Laggard"
"20269","avino silver amp gold mines","2024","11228000.0","2.342508078747375","0.7333303660348909","","0.0046630229110399","4.385964912280703e-08","0.3290017794442413","","0.0075846528527302","2.065602587995966e-09","0.8933884297520661","","0.0081507751822053","2.6666666666666667e-08","0.4560009056100156","","0.896551724137931","0.896551724137931","","0.8333333333333334","0.9116727481627864","21.16152616506227","0.896551724137931","0.896551724137931","0.896551724137931","0.896551724137931","0.7333303660348909","2.342508078747375","0.7333303660348909","2.342508078747375","0.7333303660348909","2.342508078747375","0.7333303660348909","2.342508078747375","0.7333303660348909","2.342508078747375","0.7333303660348909","2.342508078747375","Laggard"
"20270","avino silver amp gold mines","2025","11228000.0","2.777264972738249","0.6892227472660791","","0.0046630229110399","4.385964912280703e-08","0.3290017794442413","","0.0075846528527302","2.065602587995966e-09","0.8933884297520661","","0.0081507751822053","2.6666666666666667e-08","0.4560009056100156","","0.8620689655172413","0.8620689655172413","","0.7777777777777778","0.8822303308837153","27.882034886749693","0.8620689655172413","0.8620689655172413","0.8620689655172413","0.8620689655172413","0.6892227472660791","2.777264972738249","0.6892227472660791","2.777264972738249","0.6892227472660791","2.777264972738249","0.6892227472660791","2.777264972738249","0.6892227472660791","2.777264972738249","0.6892227472660791","2.777264972738249","Laggard"
"20271","avino silver amp gold mines","2026","11228000.0","3.292710406754848","0.6477680692775245","","0.0046630229110399","4.385964912280703e-08","0.3290017794442413","","0.0075846528527302","2.065602587995966e-09","0.8933884297520661","","0.0081507751822053","2.6666666666666667e-08","0.4560009056100156","","0.8275862068965517","0.8275862068965517","","0.7222222222222222","0.8527879136046441","34.60254360843712","0.8275862068965517","0.8275862068965517","0.8275862068965517","0.8275862068965517","0.6477680692775245","3.292710406754848","0.6477680692775245","3.292710406754848","0.6477680692775245","3.292710406754848","0.6477680692775245","3.292710406754848","0.6477680692775245","3.292710406754848","0.6477680692775245","3.292710406754848","Laggard"
"20272","avino silver amp gold mines","2027","11228000.0","3.903819739627524","0.6088067656500911","","0.0046630229110399","4.385964912280703e-08","0.3290017794442413","","0.0075846528527302","2.065602587995966e-09","0.8933884297520661","","0.0081507751822053","2.6666666666666667e-08","0.4560009056100156","","0.7931034482758621","0.7931034482758621","","0.6666666666666667","0.8233454963255729","41.32305233012454","0.7931034482758621","0.7931034482758621","0.7931034482758621","0.7931034482758621","0.6088067656500911","3.903819739627524","0.6088067656500911","3.903819739627524","0.6088067656500911","3.903819739627524","0.6088067656500911","3.903819739627524","0.6088067656500911","3.903819739627524","0.6088067656500911","3.903819739627524","Laggard"
"20273","avino silver amp gold mines","2028","11228000.0","4.628347676200654","0.5721888674054548","","0.0046630229110399","4.385964912280703e-08","0.3290017794442413","","0.0075846528527302","2.065602587995966e-09","0.8933884297520661","","0.0081507751822053","2.6666666666666667e-08","0.4560009056100156","","0.7586206896551724","0.7586206896551724","","0.6111111111111112","0.7939030790465017","48.04356105181196","0.7586206896551724","0.7586206896551724","0.7586206896551724","0.7586206896551724","0.5721888674054548","4.628347676200654","0.5721888674054548","4.628347676200654","0.5721888674054548","4.628347676200654","0.5721888674054548","4.628347676200654","0.5721888674054548","4.628347676200654","0.5721888674054548","4.628347676200654","Laggard"
"20274","avino silver amp gold mines","2029","11228000.0","5.487344098996719","0.537773425748867","","0.0046630229110399","4.385964912280703e-08","0.3290017794442413","","0.0075846528527302","2.065602587995966e-09","0.8933884297520661","","0.0081507751822053","2.6666666666666667e-08","0.4560009056100156","","0.7241379310344828","0.7241379310344828","","0.5555555555555556","0.7644606617674305","54.764069773499386","0.7241379310344828","0.7241379310344828","0.7241379310344828","0.7241379310344828","0.537773425748867","5.487344098996719","0.537773425748867","5.487344098996719","0.537773425748867","5.487344098996719","0.537773425748867","5.487344098996719","0.537773425748867","5.487344098996719","0.537773425748867","5.487344098996719","Laggard"
"20275","avino silver amp gold mines","2030","11228000.0","6.505765635461456","0.5054279695322069","","0.0046630229110399","4.385964912280703e-08","0.3290017794442413","","0.0075846528527302","2.065602587995966e-09","0.8933884297520661","","0.0081507751822053","2.6666666666666667e-08","0.4560009056100156","","0.6896551724137931","0.6896551724137931","","0.5","0.7350182444883594","61.48457849518681","0.6896551724137931","0.6896551724137931","0.6896551724137931","0.6896551724137931","0.5191256387563941","14.55436356708903","0.5121651673798733","5.226041999044494","0.5121651673798733","5.226041999044494","0.5054279695322069","6.505765635461456","0.5054279695322069","6.505765635461456","0.5054279695322069","6.505765635461456","Laggard"
